微博正文,发布位置,话题,转发数,评论数,点赞数,发布时间,省,市
#株洲王府井#牛逼又一家“荒谬”人走茶凉了...隐约还能看到hm的logo被株洲王府井覆盖掉，门虽然开了，但里面真的一个人都没有，怪瘆人的...#HM碰瓷新疆棉花#L科技便当的微博视频,株洲,"株洲王府井,HM碰瓷新疆棉花",11,31,163,2021-3-30 14:15,,
因为中国HM事件，没想到国外网友评论出奇的一致。L蹭头条的微博视频,,,1,2,7,2021-3-30 14:05,,
"#厦门华厦学院##hm碰瓷新疆棉花#【H&M宣称不再使用新疆棉花事件后线下店情况】近日，H&M集团发布一份声明，无端指责新疆存在所谓""强迫劳动""和“宗教歧视""，并宣称要停止与新疆地区服装厂合作，抵制新疆棉花。3月26日，本台记者前往H&M厦门集美万达店，店员表示称客流量有明显减少，并且有接听到“要来砸店”的威胁电话。L蛙觉视角的微博视频",,"厦门华厦学院,hm碰瓷新疆棉花",1,0,2,2021-3-30 14:03,,
哈哈hm的作用真的就变成了照镜子,,,0,0,0,2021-3-30 13:53,,
对不起我今天穿的衣服是hm的,,,0,3,0,2021-3-30 13:51,,
【#hm碰瓷新疆棉花#网友怒了】上周，全中国人都记住了HM这个服装品牌的名字，因为它突然在官网发了一个“三连杀”，抵制碰瓷新疆棉花，一时间，全国网友的愤怒持续刷屏。L零度时评的微博视频,,hm碰瓷新疆棉花,6,0,6,2021-3-30 13:39,宁夏回族自治区,银川市
去豆瓣逛了一圈估计hm两家又要开始一场大骂战了,,,0,0,0,2021-3-30 13:32,,
起碼現在至少粉紅套粉的含量少一點了吧不然要如果讓我看到有人前腳說抵制HM後腳轉發stopasianhate我可能會死（就算真的有也不要讓我看到我覺得必定是有的,,,0,6,8,2021-3-30 13:30,上海市,
现在穿hm阿迪的衣服会被人骂吗,大连,,0,2,0,2021-3-30 13:29,,
如何才能做到伤敌一千自损八百答：像HM这种抹布质感的衣服只配穿在我这么贱的身体上,,,0,2,9,2021-3-30 13:29,,
因为等成绩不咋冲浪，只知道优衣库和nikehm新疆棉的事完全忘记了有zara这家店昨天还试了很久的衣裳，买了个包……出来才想起来太难了……,,,0,0,0,2021-3-30 13:26,,
锦鲤出口免单，亚洲鲤鱼出口HM河山。#动物世界##动物也疯狂##神奇动物#L偶遇野生动物的微博视频,,"动物世界,动物也疯狂,神奇动物",0,0,3,2021-3-30 13:21,,
#HM称中国是非常重要的市场#就是想继续赚中国的钱，真是又当又立。请大家有点骨气，别在买了。,,HM称中国是非常重要的市场,0,0,0,2021-3-31 17:10,,
#HM称中国是非常重要的市场#没见过这么不要脸的品牌，又想要钱又不道歉，在你们看来中国人都是人傻钱多的傻子吗？,,HM称中国是非常重要的市场,0,0,5,2021-3-31 17:10,,
#HM称中国是非常重要的市场#HM再发申明全文如下：我们还想继续在中国赚钱，但是我们不认错不道歉……“致力于……”一通废话，完毕！L作家零七少的微博视频,,HM称中国是非常重要的市场,7,3,51,2021-3-31 17:10,,
#HM称中国是非常重要的市场#哈哈哈哈哈哈哈有这么说话的吗？？？哈哈哈哈哈哈能不能婉转一点？那我们也直接一点，hm可以滚了。,,HM称中国是非常重要的市场,0,0,0,2021-3-31 17:10,,
#HM称中国是非常重要的市场#给爷爬,,HM称中国是非常重要的市场,0,1,0,2021-3-31 17:10,,
#HM称中国是非常重要的市场#翻译：你们的钱我还没挣够，真儿子假爸爸们快给爷消费,,HM称中国是非常重要的市场,0,0,0,2021-3-31 17:10,,
#HM称中国是非常重要的市场#,,HM称中国是非常重要的市场,0,0,3,2021-3-31 17:10,,
#HM称中国是非常重要的市场#当然了，对哪个品牌不重要但是对你只有一句话，滚远点儿，不用回来,,HM称中国是非常重要的市场,0,0,0,2021-3-31 17:10,,
#HM称中国是非常重要的市场#太把自己当回事了吧，死不悔改的态度还想赚人民币，滚,,HM称中国是非常重要的市场,0,0,1,2021-3-31 17:10,,
#HM称中国是非常重要的市场#你的棉花不是新疆的爷就不穿,,HM称中国是非常重要的市场,0,0,0,2021-3-31 17:10,,
#HM称中国是非常重要的市场#根据前车之鉴可以推断hm在中国基本凉了，替代品太多，多你一个不多少你一个不少。,,HM称中国是非常重要的市场,0,1,1,2021-3-31 17:09,,
#HM称中国是非常重要的市场#但是这个品牌对中国不重要呀,,HM称中国是非常重要的市场,0,0,0,2021-3-31 17:09,,
#HM称中国是非常重要的市场#但是你对中国而言只是个多余的杂牌子！💩💩,,HM称中国是非常重要的市场,0,0,0,2021-3-31 17:09,,
#HM称中国是非常重要的市场#道歉呢？不道歉还想在中国赚钱。。。就算道歉也不买你。。。,,HM称中国是非常重要的市场,0,0,0,2021-3-31 17:09,,
其实我还挺喜欢HM的童装的，可惜了🤷‍♀️,,,0,0,0,2021-3-31 17:09,,
#HM称中国是非常重要的市场#但我不缺你这一百来块钱买回来的烂料子,,HM称中国是非常重要的市场,0,0,1,2021-3-31 17:09,,
#HM称中国是非常重要的市场#重要，就得对自己做的事情负责人，不得一边赚我们钱还一边攻击我们,,HM称中国是非常重要的市场,0,0,0,2021-3-31 17:09,,
#HM称中国是非常重要的市场#是真的非常恶心了，什么玩意儿HM无疑是最没脑子的典型例子，耐克阿迪达斯估计特别感激你，恭喜你成功集火转移注意力,,HM称中国是非常重要的市场,0,0,1,2021-3-31 17:09,,
#HM称中国是非常重要的市场#真的，咱别这么戏多行么，新中国以来都不让成精了，你还扮的挺上瘾！入乡随俗嘛，既然内里就是个狗腿子赤裸裸的恶心人，外边儿也别把自个儿太当人了。,,HM称中国是非常重要的市场,0,0,1,2021-3-31 16:46,,
#HM称中国是非常重要的市场#滚犊子,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:46,,
#HM称中国是非常重要的市场#HM全文如下：我们还想继续在中国赚钱，但是我们不认错不道歉……“致力于……”一通废话,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:46,,
#HM称中国是非常重要的市场#所以呢？gun谢谢,郑州,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:46,,
#HM称中国是非常重要的市场#你自己和自己玩吧，离中国人民远点，毫无诚意，避重就轻！,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:46,,
HM和艾回的声明都是一个样,,,0,0,0,2021-3-31 16:46,,
#HM称中国是非常重要的市场#没新疆棉这事我也不会买一直看不上他家的衣服,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:46,,
#HM称中国是非常重要的市场#这份声明对我们中国人来说，没有任何意义，想赚中国人的钱，嘴上说冠冕堂皇的话，实际上是继续打脸，我做了中文翻译：我们正在与我们在中国合作伙伴竭尽所能来应对当前的危急挑战并找到前进的道路。 中国对我们来说是一个非常重要的市场，我们对国家的长期承诺仍然坚定。进入中国已有三十多年的历史，我们见证了中国纺织业的显著进步。站在创新技术的最前沿，中国显然将继续在未来整个行业发展中发挥重要作用。我们感到自豪的是，我们的供应商已成为这一发展的一部分，我们希望与该国的合作伙伴和利益相关者一起继续为推动进步做出贡献。我们希望成为中国及其他地区负责任的买家。现在，我们正在制定前瞻性战略，并积极开展有关材料采购的下一步工作。我们希望与所有相关的利益相关者一起合作，成为解决方案的一部分，共同建立一个更具可持续性的时尚产业。 作为一家跨国公司，我们所经营的全部市场均遵守当地法律和法规框架。我们公司的价值观建立在信任、尊重、正直和对话的基础上。我们希望专注于我们的核心业务和我们最擅长的领域——将时尚和设计带给世界的客户。 我们决定重新获得我们在中国的客户，同事和业务合作伙伴的信任和信心。通过与股东和合作伙伴的合作，我们相信我们可以采取步骤共同努力发展时尚产业，并为我们的客户提供服务并以尊重的态度行事。#hm声明##hm碰瓷新疆棉花#,,"HM称中国是非常重要的市场,hm碰瓷新疆棉花",3,15,35,2021-3-31 16:46,,
#HM称中国是非常重要的市场#HM麻溜地圆润地滚哈我们中国市场肯定大，但你不配,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:46,,
#HM称中国是非常重要的市场#衣服有的是，不是非的有你，支持你们退出中国🇨🇳市场，优美的中国话gun（四声）,高碑店市,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:46,,
#HM称中国是非常重要的市场#但是不打算对你开放了,,HM称中国是非常重要的市场,0,0,1,2021-3-31 16:46,,
#HM称中国是非常重要的市场#没💰赚了呗,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:46,,
#HM称中国是非常重要的市场#晚了，汽车撞墙你知道拐啦，股票涨了你知道买啦，犯错误判刑了你知道悔改啦，大鼻涕流到嘴里了，你想起要甩了，你还以为酸奶啊，你呀!”,,HM称中国是非常重要的市场,0,0,1,2021-3-31 16:46,,
#HM称中国是非常重要的市场#HM再次声明还是只字未提新疆棉花之事，@HM中国你可以退出中国市场吗？,,HM称中国是非常重要的市场,3,24,127,2021-3-31 16:46,,
#HM称中国是非常重要的市场#不要脸，滚,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:46,,
#HM称中国是非常重要的市场#本来质量就不咋滴滚吧你,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:46,,
#HM称中国是非常重要的市场#惹不起中国还非要来试一试？代价就是永远失去中国市场，准备好好承受苦果吧,,HM称中国是非常重要的市场,0,0,1,2021-3-31 16:46,,
#HM称中国是非常重要的市场#那自己走呗,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:45,,
#HM称中国是非常重要的市场#没承认自己错，没道歉当初是你要分开，分开就分开现在又要用虚情假意，把我哄回来又当又立，趁早关门大吉！！！！！！！,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:45,,
#HM称中国是非常重要的市场#太厚脸皮了，太以为是了，做着不尊重中国客户的行为，还说些不要脸傲慢的话，哪儿来的底气啊。说白了，现在我们能吃饱穿暖，最在乎的就是尊严了你们在我们家门耀武扬威地和别的算计，上门打脸，怎么我们还得把脸伸过去啊没脑子么。我寻思着这字我都认识啊，怎么一个道歉认错改正的意思也没呢，傻缺啊,,HM称中国是非常重要的市场,0,0,2,2021-3-31 16:45,,
#HM在华关闭约20家门店#最好全关了，大家要抵制他们，杀鸡儆猴,,HM在华关闭约20家门店,0,7,11,2021-3-31 19:08,,
#HM在华关闭约20家门店#我不知道别人能不能控制住自己，反正我是不会买了。国家利益高于一切,,HM在华关闭约20家门店,0,1,9,2021-3-31 19:08,,
#HM最新财季税前亏超10亿#带着10亿债滚回去吧,,HM最新财季税前亏超10亿,0,0,0,2021-3-31 19:08,,
#HM最新财季税前亏超10亿#滚吧,,HM最新财季税前亏超10亿,0,0,1,2021-3-31 19:08,,
#HM在华关闭约20家门店#hm废了，我觉得耐克不死也要掉块肉，最好查一查偷税漏税，然后消防封一封，再罚款。,,HM在华关闭约20家门店,1,2,2,2021-3-31 19:08,,
#HM在华关闭约20家门店#才关闭这几家门店？？？看样子抵制的力度不够啊早点退出中国市场！,,HM在华关闭约20家门店,0,2,5,2021-3-31 19:08,,
#hm碰瓷新疆棉花##hm最新声明全文没提新疆#呵？！晚了。,儋州,"hm碰瓷新疆棉花,hm最新声明全文没提新疆",0,0,0,2021-3-31 19:08,,
谁可以hm我,,,0,0,0,2021-3-31 19:08,,
#HM在华关闭约20家门店#才关闭20家？各大商场赶紧行动起来该清算清算该停止合约停止合约关闭没有100家以上他们就会觉得这个事也就这样🙄️🤷‍♀️,,HM在华关闭约20家门店,0,1,0,2021-3-31 19:08,,
#HM在华关闭约20家门店#你妈逼，滚出中国。草泥马！,,HM在华关闭约20家门店,0,0,0,2021-3-31 19:08,,
HM深谙舆论之道，在大家差不多即将忘记它干过的事的时候，它又来了，所以，它是铁了心的让我们不要遗忘它的态度和立场，佩服👍,,,0,0,0,2021-3-31 19:08,,
#HM最新财季税前亏超10亿#HM最新财季税前亏损超10亿元，目前在华关闭约20家门店L大鳄吞金的微博视频,,HM最新财季税前亏超10亿,1,0,2,2021-3-31 19:08,,
#HM在华关闭约20家门店#全关了才好，滚出中国！,,HM在华关闭约20家门店,0,0,0,2021-3-31 19:07,,
#HM在华关闭约20家门店#才20家？,,HM在华关闭约20家门店,0,0,0,2021-3-31 19:07,,
#HM在华关闭约20家门店#就这,,HM在华关闭约20家门店,0,0,0,2021-3-31 19:07,,
你走吧，不要回来了...#HM在华关闭约20家门店#,,HM在华关闭约20家门店,0,0,5,2021-3-31 19:07,,
#HM在华关闭约20家门店#关的好！！！！,,HM在华关闭约20家门店,0,0,0,2021-3-31 19:07,江苏省,南京市
#HM在华关闭约20家门店#本来质量就差，就是有些款式还不错，关闭了，也是正常吧。,,HM在华关闭约20家门店,0,0,0,2021-3-31 19:07,,
#HM在华关闭约20家门店#赔死你们这些王八蛋！！！,,HM在华关闭约20家门店,0,0,0,2021-3-31 19:07,,
#HM在华关闭约20家门店#加油争取全关,,HM在华关闭约20家门店,0,0,2,2021-3-31 19:07,,
#HM最新财季税前亏超10亿#为什么还不破产呢,,HM最新财季税前亏超10亿,0,0,0,2021-3-31 18:24,,
#HM最新财季税前亏超10亿#才十亿啊,,HM最新财季税前亏超10亿,0,0,0,2021-3-31 18:24,,
耐克阿迪hm以后不会再买，感觉骑在我头上拉屎呢,,,0,3,6,2021-3-31 18:24,,
#HM最新回应#,,HM最新回应,0,0,0,2021-3-31 18:24,,
#HM最新声明全文没提新疆#呵呵，拜拜,,HM最新声明全文没提新疆,0,0,0,2021-3-31 18:24,广西壮族自治区,梧州市
hm是把中国人都当傻X吗？,,,0,0,1,2021-3-31 18:24,,
#HM最新财季税前亏超10亿#这就是HM行为的代价！但是但是这是去年12月到今年2月份啊，跟咱没关系啊。各位网友们不要这么易燃易爆炸，给点火花就高潮，很像250哈,,HM最新财季税前亏超10亿,0,0,0,2021-3-31 18:23,,
#HM最新财季税前亏超10亿#才十亿怎么就急了,,HM最新财季税前亏超10亿,0,0,3,2021-3-31 18:23,,
#HM最新财季税前亏超10亿#你值得,,HM最新财季税前亏超10亿,0,0,0,2021-3-31 18:23,,
#HM最新声明全文没提新疆#开什么玩笑。莫名其妙狠狠地扇了人家一巴掌，没道歉就算了，还想让人给你送钱。把中国人全当圣母？还是觉得中国人鱼的记忆，7秒就忘？！,,HM最新声明全文没提新疆,0,0,0,2021-3-31 18:23,,
#HM最新财季税前亏超10亿#那就再来一波吧,,HM最新财季税前亏超10亿,0,0,0,2021-3-31 18:23,,
